Car_id,Date,Customer Name,Gender,Annual Income,Company,Color,Price ($),Body Style
C_CND_011811,3/10/2023,Bella,Male,13500,Lincoln,Black,42000,Passenger
C_CND_011812,3/10/2023,Bianca,Male,1825000,Plymouth,Red,20500,Passenger
C_CND_011813,3/10/2023,Blake,Male,13500,Hyundai,Red,21000,SUV
C_CND_011814,3/10/2023,Blima,Male,2825000,Oldsmobile,Pale White,46500,Sedan
C_CND_011815,3/10/2023,Blimy,Male,2825000,Chrysler,Black,51500,Hatchback
C_CND_011816,3/10/2023,Bracha,Female,520000,Audi,Pale White,13000,SUV
C_CND_011817,3/10/2023,Katie,Male,13500,Nissan,Pale White,20000,Hatchback
C_CND_011818,3/10/2023,Joris,Female,397500,Volkswagen,Pale White,18501,Hardtop
C_CND_011819,3/10/2023,Kaylee,Female,3800000,Acura,Red,17000,SUV
C_CND_011820,3/10/2023,Kelly,Female,3130000,Chrysler,Black,26000,Hatchback
C_CND_011821,3/10/2023,Khloe,Male,2265000,Lincoln,Black,18500,Passenger
C_CND_011822,3/10/2023,Kylie,Female,13500,Nissan,Black,9000,Passenger
C_CND_011823,3/10/2023,Pierre,Male,13500,Mercedes-B,Red,17001,Hardtop
C_CND_011824,3/10/2023,Alan,Male,440000,Pontiac,Black,43000,Hardtop
C_CND_011825,3/10/2023,Erwan,Female,1080000,Porsche,Pale White,18001,Passenger
C_CND_011826,3/10/2023,Theo,Female,1020000,Volkswagen,Red,22001,Passenger
C_CND_011827,3/10/2023,Arthur,Male,900000,Dodge,Red,31001,SUV
C_CND_011828,3/10/2023,Gabin,Male,13500,Buick,Black,19001,Passenger
C_CND_011829,3/10/2023,Arthur,Male,862000,Chrysler,Pale White,41001,Hatchback
C_CND_011830,3/10/2023,Antoine,Female,13500,Acura,Red,29001,Hatchback
C_CND_011831,3/11/2023,Aden,Male,13500,Chrysler,Red,16001,SUV
C_CND_011832,3/11/2023,Adonis,Male,1205000,Mercury,Pale White,16501,SUV
C_CND_011833,3/11/2023,Adrian,Female,775000,Volvo,Red,17001,Sedan
C_CND_011834,3/11/2023,Adriel,Male,380000,Oldsmobile,Red,34001,Sedan
C_CND_011835,3/11/2023,Aidan,Male,1095000,Pontiac,Red,43501,Sedan
C_CND_011836,3/11/2023,Aiden,Male,680000,Mercedes-B,Red,15001,Sedan
C_CND_011837,3/11/2023,Maxwell,Male,702000,Chrysler,Black,26000,Hatchback
C_CND_011838,3/11/2023,Md,Female,13500,Volvo,Red,82000,Hatchback
C_CND_011839,3/11/2023,Michael,Male,575000,Toyota,Red,19000,Passenger
C_CND_011840,3/11/2023,Miles,Male,675000,Chrysler,Black,26000,Hatchback
C_CND_011841,3/11/2023,Mohammad,Male,440000,BMW,Red,29000,SUV
C_CND_011842,3/11/2023,Mohammed,Male,520000,Cadillac,Red,69000,SUV
C_CND_011843,3/11/2023,Breindy,Male,1825000,Chrysler,Red,21500,Sedan
C_CND_011844,3/11/2023,Brianna,Male,328000,Ford,Red,31000,Hatchback
C_CND_011845,3/11/2023,Bridget,Male,13500,Volkswagen,Pale White,12000,Hatchback
C_CND_011846,3/11/2023,Brooke,Female,13500,Chrysler,Black,26000,Hatchback
C_CND_011847,3/11/2023,Brooklyn,Male,13500,Lexus,Black,22000,SUV
C_CND_011848,3/11/2023,Brucha,Male,2016000,Mitsubishi,Red,19600,Sedan
C_CND_011849,3/11/2023,Leah,Male,13500,Ford,Red,13000,Passenger
C_CND_011850,3/11/2023,Leela,Male,13500,Jeep,Red,21000,SUV
C_CND_011851,3/11/2023,Lillian,Male,13500,Honda,Red,14000,Sedan
C_CND_011852,3/11/2023,Lily,Male,1975000,BMW,Black,18500,Sedan
C_CND_011853,3/11/2023,Madison,Male,13500,Volkswagen,Black,16000,Sedan
C_CND_011854,3/11/2023,Maggie,Male,13500,Pontiac,Black,18000,Sedan
C_CND_011855,3/11/2023,Ronan,Female,13500,Nissan,Pale White,20001,Hatchback
C_CND_011856,3/11/2023,Juliette,Female,13500,Cadillac,Red,22001,SUV
C_CND_011857,3/11/2023,Theo,Female,1000000,Dodge,Red,31001,Hatchback
C_CND_011858,3/11/2023,Jordan,Male,1155000,Dodge,Red,31501,Sedan
C_CND_011859,3/11/2023,Johnny,Male,1910000,Buick,Black,61001,Hatchback
C_CND_011860,3/11/2023,Maya,Male,1720000,Dodge,Black,26001,SUV
C_CND_011861,3/12/2023,Alan,Male,711000,Chevrolet,Pale White,12000,Passenger
C_CND_011862,3/12/2023,Albert,Male,910000,Saturn,Pale White,51000,Sedan
C_CND_011863,3/12/2023,Alberto,Male,1186000,Acura,Black,18600,SUV
C_CND_011864,3/12/2023,Aldo,Male,500000,Mercedes-B,Pale White,41000,Hatchback
C_CND_011865,3/12/2023,Alejandro,Male,13500,Ford,Black,41000,SUV
C_CND_011866,3/12/2023,Alex,Male,1005000,Ford,Black,49500,Hatchback
C_CND_011867,3/12/2023,Alexander,Male,385000,Mercedes-B,Pale White,17000,Passenger
C_CND_011868,3/12/2023,Sofia,Male,1300000,Subaru,Red,17000,Hardtop
C_CND_011869,3/12/2023,Nathan,Male,570000,BMW,Black,16000,Sedan
C_CND_011870,3/12/2023,Nathaniel,Male,520000,Ford,Red,29000,Passenger
C_CND_011871,3/12/2023,Nicholas,Male,515000,Saturn,Red,20000,SUV
C_CND_011872,3/12/2023,Noah,Female,415000,Ford,Black,12000,SUV
C_CND_011873,3/12/2023,Nolan,Male,387000,BMW,Black,9000,Hatchback
C_CND_011874,3/12/2023,Oliver,Male,341000,Nissan,Pale White,20000,Hatchback
C_CND_011875,3/12/2023,Bruchy,Male,13500,Ford,Black,43000,SUV
C_CND_011876,3/12/2023,Brynn,Male,3085000,Chrysler,Red,16500,SUV
C_CND_011877,3/12/2023,Zoe,Male,1150000,Chevrolet,Black,23001,Hardtop
C_CND_011878,3/12/2023,Cameron,Male,1710000,Saturn,Red,25000,Passenger
C_CND_011879,3/12/2023,Caroline,Male,1770000,Chevrolet,Pale White,20000,SUV
C_CND_011880,3/12/2023,Casey,Male,1765000,Acura,Red,24500,Hatchback
C_CND_011881,3/12/2023,Catherine,Female,545000,Mitsubishi,Black,22000,Hatchback
C_CND_011882,3/12/2023,Mandy,Male,2075000,Oldsmobile,Pale White,15500,Sedan
C_CND_011883,3/12/2023,Maryam,Male,2550000,Volkswagen,Red,25000,SUV
C_CND_011884,3/12/2023,Maya,Female,2821000,Plymouth,Pale White,16100,Hatchback
C_CND_011885,3/12/2023,Benoit,Male,972000,Toyota,Red,82001,Hardtop
C_CND_011886,3/12/2023,Melody,Male,1275000,Mercedes-B,Black,33501,Hatchback
C_CND_011887,3/12/2023,Mia,Female,13500,BMW,Red,19001,Hatchback
C_CND_011888,3/12/2023,Michelle,Male,1330000,Jeep,Pale White,23001,Hatchback
C_CND_011889,3/12/2023,Clement,Male,1270000,BMW,Black,18001,Sedan
C_CND_011890,3/12/2023,Matiam,Female,13500,Oldsmobile,Red,19001,Hatchback
C_CND_011891,3/12/2023,Jules,Male,1025000,Nissan,Pale White,22501,Sedan
C_CND_011892,3/12/2023,Alexander,Male,1275000,Infiniti,Red,31500,Hardtop
C_CND_011893,3/12/2023,Allen,Male,842500,Mercedes-B,Black,38500,Hardtop
C_CND_011894,3/12/2023,Jeremie,Male,1215000,Chrysler,Red,16501,SUV
C_CND_011895,3/12/2023,Matteo,Male,1480000,Volvo,Black,49001,Hatchback
C_CND_011896,3/13/2023,Alexis,Male,656000,Dodge,Red,39000,Passenger
C_CND_011897,3/13/2023,Alfredo,Male,370000,Mercury,Black,28000,Passenger
C_CND_011898,3/13/2023,Allan,Male,320000,Mitsubishi,Pale White,21000,Hatchback
C_CND_011899,3/13/2023,Allen,Male,988000,Ford,Red,41001,Hatchback
C_CND_011900,3/13/2023,Alvin,Female,910000,Volvo,Black,17001,Hatchback
C_CND_011901,3/13/2023,Amir,Male,400000,Saturn,Pale White,18000,Hatchback
C_CND_011902,3/13/2023,Anderson,Male,13500,Oldsmobile,Red,12000,Sedan
C_CND_011903,3/13/2023,Andre,Male,330000,Plymouth,Red,15000,Hatchback
C_CND_011904,3/13/2023,Andres,Female,315000,Subaru,Black,22000,Hatchback
C_CND_011905,3/13/2023,Andrew,Female,380000,Volvo,Black,22000,Hatchback
C_CND_011906,3/13/2023,Andy,Male,1200000,Saturn,Black,33000,Hatchback
C_CND_011907,3/13/2023,Angel,Male,537000,Oldsmobile,Pale White,45000,SUV
C_CND_011908,3/13/2023,Angelo,Male,910000,Pontiac,Pale White,12000,SUV
C_CND_011909,3/13/2023,Anthony,Male,285000,Toyota,Pale White,53000,Hatchback
C_CND_011910,3/13/2023,Antonio,Male,921500,Pontiac,Red,43500,Sedan
C_CND_011911,3/13/2023,Ariel,Male,995000,Oldsmobile,Black,36000,Hatchback
C_CND_011912,3/13/2023,Armando,Male,901000,Volkswagen,Red,35000,Hatchback
C_CND_011913,3/13/2023,Armani,Male,1315000,Acura,Red,26500,SUV
C_CND_011914,3/13/2023,Arturo,Male,370000,Mitsubishi,Red,39000,Hatchback
C_CND_011915,3/13/2023,Ashton,Male,735000,Lexus,Black,51000,Passenger
C_CND_011916,3/13/2023,Austin,Male,1000000,Mercury,Pale White,16000,SUV
C_CND_011917,3/13/2023,Avery,Male,252000,Ford,Black,18000,Hatchback
C_CND_011918,3/13/2023,Oscar,Male,336000,Ford,Pale White,42000,Hatchback
C_CND_011919,3/13/2023,Owen,Male,426000,Pontiac,Pale White,28000,Sedan
C_CND_011920,3/13/2023,Rayan,Male,13500,Lexus,Black,12000,Hatchback
C_CND_011921,3/13/2023,Raymond,Male,780000,Pontiac,Black,36000,Hatchback
C_CND_011922,3/13/2023,Rehan,Male,610000,Saturn,Pale White,14000,Sedan
C_CND_011923,3/13/2023,Richard,Male,775500,Dodge,Red,23500,SUV
C_CND_011924,3/13/2023,Christian,Male,650000,Mercedes-B,Black,38000,Hardtop
C_CND_011925,3/13/2023,Rohan,Male,710000,Mercedes-B,Red,14000,SUV
C_CND_011926,3/13/2023,Roy,Male,1045000,Mercedes-B,Pale White,12500,Hatchback
C_CND_011927,3/13/2023,Ryan,Male,820000,Lincoln,Black,17000,Hatchback
C_CND_011928,3/13/2023,Muhammad,Male,430000,Nissan,Red,31000,Hardtop
C_CND_011929,3/13/2023,Sean,Male,1301000,Honda,Pale White,19100,Sedan
C_CND_011930,3/13/2023,Sebastian,Male,951000,Volkswagen,Red,13000,Hatchback
C_CND_011931,3/13/2023,Liv,Male,1285000,Subaru,Black,22500,Hardtop
C_CND_011932,3/13/2023,Livia,Male,1416000,Volvo,Black,22600,Hardtop
C_CND_011933,3/13/2023,Steven,Male,637500,Pontiac,Red,19500,Hatchback
C_CND_011934,3/13/2023,Syed,Male,780000,Chevrolet,Pale White,25000,SUV
C_CND_011935,3/13/2023,Tenzin,Male,13500,Buick,Black,19000,Passenger
C_CND_011936,3/13/2023,Theodore,Male,1800000,Ford,Black,22000,Hatchback
C_CND_011937,3/13/2023,Thomas,Male,13500,Mercedes-B,Black,22000,SUV
C_CND_011938,3/13/2023,Timothy,Male,1700000,Chevrolet,Pale White,20000,SUV
C_CND_011939,3/13/2023,Roizy,Male,465000,Chrysler,Pale White,46000,Hardtop
C_CND_011940,3/13/2023,Cecilia,Male,13500,Jeep,Red,14000,Sedan
C_CND_011941,3/13/2023,Celia,Male,13500,Ford,Red,41000,Hatchback
C_CND_011942,3/13/2023,Chana,Male,13500,Chevrolet,Red,20000,SUV
C_CND_011943,3/13/2023,Chany,Male,511000,Ford,Pale White,19000,Sedan
C_CND_011944,3/13/2023,Charlie,Male,13500,Cadillac,Red,69000,SUV
C_CND_011945,3/13/2023,Charlotte,Male,2000000,Mitsubishi,Red,19000,Hatchback
C_CND_011946,3/13/2023,Chava,Male,1600000,Lexus,Pale White,46000,Sedan
C_CND_011947,3/13/2023,Addison,Male,13500,Toyota,Pale White,24001,Hardtop
C_CND_011948,3/13/2023,Adeline,Female,13500,Chrysler,Pale White,46001,Hardtop
C_CND_011949,3/13/2023,Alicia,Male,400000,Infiniti,Black,49001,Hardtop
C_CND_011950,3/13/2023,Alina,Male,13500,Saturn,Black,33001,Hardtop
C_CND_011951,3/13/2023,Aliza,Male,13500,Mitsubishi,Pale White,12000,Hardtop
C_CND_011952,3/13/2023,Clara,Male,3860000,Mercury,Pale White,26001,Sedan
C_CND_011953,3/13/2023,Colette,Male,2625000,Cadillac,Black,34501,Sedan
C_CND_011954,3/13/2023,Cora,Female,13500,Pontiac,Red,19001,Hatchback
C_CND_011955,3/13/2023,Dahlia,Male,856500,Subaru,Pale White,19501,SUV
C_CND_011956,3/13/2023,Dalia,Female,652000,Plymouth,Red,71000,Hatchback
C_CND_011957,3/13/2023,Daniela,Male,13500,BMW,Red,19000,Hatchback
C_CND_011958,3/13/2023,Allison,Male,1100000,Mitsubishi,Pale White,12000,Hardtop
C_CND_011959,3/13/2023,Danielle,Male,600000,Hyundai,Red,22000,Sedan
C_CND_011960,3/13/2023,Devora,Male,13500,Chevrolet,Red,17000,Hatchback
C_CND_011961,3/13/2023,Devorah,Male,690000,Lexus,Black,39000,Sedan
C_CND_011962,3/13/2023,Gabin,Female,610000,Ford,Black,25001,Hardtop
C_CND_011963,3/13/2023,Camille,Female,650000,Mitsubishi,Black,27001,Hardtop
C_CND_011964,3/13/2023,Natalie,Female,13500,Jeep,Pale White,23000,Hatchback
C_CND_011965,3/13/2023,Mathieu,Male,1150000,Subaru,Black,22001,Hardtop
C_CND_011966,3/13/2023,Nina,Female,13500,Volvo,Black,36000,Sedan
C_CND_011967,3/13/2023,Olivia,Female,2760000,Chevrolet,Pale White,25000,SUV
C_CND_011968,3/13/2023,Phoebe,Male,13500,Pontiac,Pale White,42000,Passenger
C_CND_011969,3/13/2023,Queenie,Male,3650000,Oldsmobile,Red,34000,Passenger
C_CND_011970,3/13/2023,Rachel,Female,1528000,BMW,Red,25800,SUV
C_CND_011971,3/13/2023,Axel,Male,1070000,Subaru,Black,22001,Hardtop
C_CND_011972,3/13/2023,Rebecca,Male,551000,Lexus,Black,22000,Sedan
C_CND_011973,3/13/2023,Renee,Male,13500,Mitsubishi,Black,9000,SUV
C_CND_011974,3/13/2023,Sabrina,Male,2800000,Jaguar,Red,21000,Passenger
C_CND_011975,3/13/2023,Samantha,Female,2215000,Porsche,Pale White,32500,Passenger
C_CND_011976,3/13/2023,Sara,Male,557000,Honda,Red,14000,Sedan
C_CND_011977,3/13/2023,Sarah,Male,13500,Ford,Black,43000,SUV
C_CND_011978,3/13/2023,Selena,Male,1410000,Ford,Black,22000,Hatchback
C_CND_011979,3/13/2023,Selina,Male,1000000,Nissan,Pale White,20000,Hatchback
C_CND_011980,3/13/2023,Serena,Male,2450000,Toyota,Pale White,18000,Sedan
C_CND_011981,3/13/2023,Melie,Male,1133000,Chevrolet,Red,24301,Hardtop
C_CND_011982,3/13/2023,Shirley,Male,2460000,Chevrolet,Black,31000,Passenger
C_CND_011983,3/13/2023,Sofia,Male,13500,BMW,Black,18000,Sedan
C_CND_011984,3/13/2023,Andy,Male,13500,Volvo,Pale White,32001,Hardtop
C_CND_011985,3/13/2023,Colyne,Female,1287000,Cadillac,Red,31701,Passenger
C_CND_011986,3/13/2023,Matthias,Female,520000,Saturn,Red,49001,Hatchback
C_CND_011987,3/13/2023,Joey,Male,13500,Hyundai,Black,15001,SUV
C_CND_011988,3/13/2023,Mathieu,Male,530000,Mercury,Pale White,26001,Sedan
C_CND_011989,3/13/2023,Philippe,Male,570000,Nissan,Red,29001,Sedan
C_CND_011990,3/13/2023,Marie,Male,13500,Volkswagen,Red,16001,Passenger
C_CND_011991,3/13/2023,Marie,Male,528000,Pontiac,Red,19001,Hatchback
C_CND_011992,3/13/2023,Nino,Male,648000,Chevrolet,Black,44001,Hatchback
C_CND_011993,3/13/2023,Pierrick,Male,460000,Oldsmobile,Red,71001,Passenger
C_CND_011994,3/13/2023,Antonin,Male,741000,Ford,Red,25001,Hatchback
C_CND_011995,3/13/2023,Elliot,Male,521000,Mitsubishi,Black,18001,Hatchback
C_CND_011996,3/13/2023,Pierre Louis,Male,663000,Volkswagen,Red,16001,Passenger
C_CND_011997,3/13/2023,Blandine,Male,13500,Buick,Pale White,46001,Passenger
C_CND_011998,3/13/2023,Mael,Female,590000,Mercedes-B,Black,14001,Hatchback
C_CND_011999,3/13/2023,Margot,Female,594500,Toyota,Black,16501,Passenger
C_CND_012000,3/13/2023,Sergey,Male,935000,Ford,Black,22001,Hatchback
C_CND_012001,3/13/2023,Faustine,Male,13500,Dodge,Red,41001,SUV
C_CND_012002,3/13/2023,Gautier,Male,887000,Jaguar,Red,21001,Passenger
C_CND_012003,3/13/2023,Pierre Felix,Male,480888,Mercedes-B,Black,26881,Passenger
C_CND_012004,3/13/2023,Axel,Male,13500,Nissan,Black,9001,Passenger
C_CND_012005,3/13/2023,Leo,Male,760000,Ford,Red,31001,Hatchback
C_CND_012006,3/14/2023,Axel,Female,1180000,Dodge,Red,19000,Hatchback
C_CND_012007,3/14/2023,Ayden,Female,737000,Mercedes-B,Pale White,22000,Sedan
C_CND_012008,3/14/2023,Benjamin,Male,1700000,Honda,Pale White,25000,Hatchback
C_CND_012009,3/14/2023,Bradley,Male,820000,Dodge,Pale White,20000,Hatchback
C_CND_012010,3/14/2023,Brandon,Male,370000,Mitsubishi,Black,9000,SUV
C_CND_012011,3/14/2023,Brayan,Female,1100000,Mitsubishi,Black,45000,Hatchback
C_CND_012012,3/14/2023,Brayden,Female,400000,Dodge,Black,22000,Passenger
C_CND_012013,3/14/2023,Tristan,Female,730000,Volkswagen,Black,21000,Hatchback
C_CND_012014,3/14/2023,Aidan,Male,13500,Mitsubishi,Red,29000,SUV
C_CND_012015,3/14/2023,Victor,Male,2248000,Ford,Black,18800,SUV
C_CND_012016,3/14/2023,Vihaan,Male,1260000,Oldsmobile,Black,26000,Hatchback
C_CND_012017,3/14/2023,Vincent,Male,13500,Mitsubishi,Red,19000,Hatchback
C_CND_012018,3/14/2023,Wesley,Female,760000,Mercedes-B,Pale White,17000,Passenger
C_CND_012019,3/14/2023,Alan,Male,630000,Mercedes-B,Pale White,26000,SUV
C_CND_012020,3/14/2023,Diana,Male,1200000,Plymouth,Black,9000,SUV
C_CND_012021,3/14/2023,Dina,Male,3010000,Lexus,Pale White,27000,Sedan
C_CND_012022,3/14/2023,Amanda,Male,13500,Dodge,Black,19000,SUV
C_CND_012023,3/14/2023,Amelia,Male,479000,Nissan,Pale White,75000,SUV
C_CND_012024,3/14/2023,Eleanor,Female,13500,Mercury,Pale White,16000,SUV
C_CND_012025,3/14/2023,Arianna,Female,13500,Mercedes-B,Pale White,26000,SUV
C_CND_012026,3/14/2023,Eliana,Male,2200000,Lexus,Pale White,18000,Sedan
C_CND_012027,3/14/2023,Sophia,Male,13500,Oldsmobile,Red,34000,Passenger
C_CND_012028,3/14/2023,Sophie,Male,2850000,Volvo,Black,36000,Sedan
C_CND_012029,3/14/2023,Stella,Female,2150000,Dodge,Pale White,18000,Hatchback
C_CND_012030,3/14/2023,Stephanie,Male,13500,Oldsmobile,Red,35000,SUV
C_CND_012031,3/14/2023,Syeda,Female,13500,Dodge,Pale White,21000,Sedan
C_CND_012032,3/14/2023,Tanisha,Male,2425000,Chevrolet,Red,21500,Hatchback
C_CND_012033,3/14/2023,Lara,Male,13500,Buick,Pale White,17001,SUV
C_CND_012034,3/14/2023,Armaan,Male,330000,Volvo,Pale White,24000,SUV
C_CND_012035,3/14/2023,Ayaan,Male,870000,Cadillac,Black,44000,SUV
C_CND_012036,3/14/2023,Shana,Male,13500,Nissan,Black,16001,Passenger
C_CND_012037,3/14/2023,Harius,Male,13500,Ford,Red,29001,Passenger
C_CND_012038,3/14/2023,Erwan,Male,600000,Pontiac,Red,19001,Hatchback
C_CND_012039,3/14/2023,Ayden,Male,801000,Chevrolet,Black,16000,SUV
C_CND_012040,3/14/2023,Lyllie,Male,748000,Mercedes-B,Red,15001,Hatchback
C_CND_012041,3/15/2023,Brian,Male,484000,BMW,Black,41000,Sedan
C_CND_012042,3/15/2023,Bryan,Male,815000,Cadillac,Pale White,75000,Hatchback
C_CND_012043,3/15/2023,Bryant,Male,1150000,Toyota,Red,14001,Passenger
C_CND_012044,3/15/2023,Bryce,Male,351000,Mitsubishi,Black,22001,Hatchback
C_CND_012045,3/15/2023,Byron,Female,395000,Mercedes-B,Red,19001,Passenger
C_CND_012046,3/15/2023,Caleb,Male,1150000,Audi,Pale White,24000,SUV
C_CND_012047,3/15/2023,Cameron,Male,13500,Volvo,Pale White,17000,Sedan
C_CND_012048,3/15/2023,Wilson,Male,13500,Oldsmobile,Pale White,41000,Sedan
C_CND_012049,3/15/2023,Winston,Male,13500,BMW,Pale White,14000,SUV
C_CND_012050,3/15/2023,Sebastian,Female,1500000,Cadillac,Black,44000,SUV
C_CND_012051,3/15/2023,Zachary,Male,13500,Lincoln,Black,42000,Passenger
C_CND_012052,3/15/2023,Zain,Male,956000,Plymouth,Red,20000,Passenger
C_CND_012053,3/15/2023,Zayan,Male,620000,Hyundai,Red,21000,SUV
C_CND_012054,3/15/2023,Aaron,Male,605000,Oldsmobile,Pale White,46000,Sedan
C_CND_012055,3/15/2023,Elise,Male,1751000,BMW,Pale White,62100,SUV
C_CND_012056,3/15/2023,Elisheva,Male,1857000,Porsche,Black,22700,Passenger
C_CND_012057,3/15/2023,Eliza,Male,375000,Mercedes-B,Pale White,31000,Sedan
C_CND_012058,3/15/2023,Elizabeth,Female,13500,Ford,Red,22000,SUV
C_CND_012059,3/15/2023,Ella,Male,720000,Mercedes-B,Pale White,10000,SUV
C_CND_012060,3/15/2023,Elle,Male,1500000,Saturn,Red,25000,Passenger
C_CND_012061,3/15/2023,Elliana,Female,13500,Chevrolet,Pale White,20000,SUV
C_CND_012062,3/15/2023,Tiffany,Female,2350000,BMW,Black,21000,SUV
C_CND_012063,3/15/2023,Baptiste,Female,885000,Infiniti,Pale White,51001,SUV
C_CND_012064,3/15/2023,Vanessa,Male,707500,Jeep,Red,21500,SUV
C_CND_012065,3/15/2023,Maxent,Female,13500,Ford,Red,17001,SUV
C_CND_012066,3/15/2023,Victoria,Male,1410000,Hyundai,Black,18000,Hatchback
C_CND_012067,3/15/2023,Vivian,Male,13500,Chrysler,Pale White,20000,Hatchback
C_CND_012068,3/15/2023,Wendy,Male,732000,Toyota,Black,25000,Sedan
C_CND_012069,3/15/2023,Emy,Male,501000,Chevrolet,Red,45001,SUV
C_CND_012070,3/15/2023,Mael,Male,880000,Toyota,Red,41001,Passenger
C_CND_012071,3/15/2023,Kevin,Male,890000,Volkswagen,Red,13001,Hatchback
C_CND_012072,3/15/2023,Ilona,Female,646000,Volkswagen,Pale White,17001,Sedan
C_CND_012073,3/15/2023,Zoe,Male,13500,Chrysler,Pale White,46001,Sedan
C_CND_012074,3/15/2023,Matthis,Female,13500,Ford,Pale White,19001,Sedan
C_CND_012075,3/15/2023,Maxime,Male,1500000,Volkswagen,Red,33001,Passenger
C_CND_012076,3/17/2023,Carlos,Female,1600000,Infiniti,Black,21000,Hatchback
C_CND_012077,3/17/2023,Carmelo,Male,598000,Dodge,Black,60000,Hatchback
C_CND_012078,3/17/2023,Cesar,Male,497000,Volkswagen,Black,16000,Sedan
C_CND_012079,3/17/2023,Abigail,Male,403000,Volvo,Red,17000,Sedan
C_CND_012080,3/17/2023,Ada,Male,440000,Mitsubishi,Black,16000,SUV
C_CND_012081,3/17/2023,Aisha,Male,816000,Chrysler,Red,21000,Sedan
C_CND_012082,3/17/2023,Aiza,Male,1585000,BMW,Red,21500,Sedan
C_CND_012083,3/17/2023,Abdoulaye,Male,740000,Chrysler,Black,51000,Hatchback
C_CND_012084,3/17/2023,Abraham,Male,990000,Audi,Pale White,13000,SUV
C_CND_012085,3/17/2023,Adam,Male,950000,Chrysler,Red,21000,Sedan
C_CND_012086,3/17/2023,Aden,Female,830000,Ford,Red,31000,Hatchback
C_CND_012087,3/17/2023,Adonis,Male,13500,Volkswagen,Pale White,12000,Hatchback
C_CND_012088,3/17/2023,Adrian,Male,650000,Chrysler,Black,26000,Hatchback
C_CND_012089,3/17/2023,Aidan,Male,752000,Lexus,Black,22000,SUV
C_CND_012090,3/17/2023,Ellie,Male,2725000,Cadillac,Pale White,38500,Sedan
C_CND_012091,3/17/2023,Eloise,Male,1723000,Volkswagen,Red,20300,Hatchback
C_CND_012092,3/17/2023,Emerson,Male,529500,Acura,Black,24500,SUV
C_CND_012093,3/17/2023,Emilia,Male,2800000,Pontiac,Pale White,20000,Hatchback
C_CND_012094,3/17/2023,Emily,Male,1665000,Mercury,Pale White,16500,SUV
C_CND_012095,3/17/2023,Emma,Male,600000,Saturn,Red,49000,Hatchback
C_CND_012096,3/17/2023,Ariel,Female,500000,Chevrolet,Red,82000,SUV
C_CND_012097,3/17/2023,Naomi,Male,952000,Nissan,Red,21001,SUV
C_CND_012098,3/17/2023,Xin,Male,1565000,Ford,Pale White,22500,Hatchback
C_CND_012099,3/17/2023,Alexandre,Male,645000,Lexus,Black,34001,SUV
C_CND_012100,3/17/2023,Antoine,Male,1600000,Volkswagen,Red,21001,SUV
C_CND_012101,3/17/2023,Zainab,Male,13500,Cadillac,Red,69000,SUV
C_CND_012102,3/17/2023,Zara,Male,730000,Mercury,Black,26001,Hatchback
C_CND_012103,3/17/2023,Zoe,Female,13500,Dodge,Pale White,21001,Sedan
C_CND_012104,3/17/2023,Luigi,Male,1810000,Honda,Pale White,54001,Passenger
C_CND_012105,3/17/2023,Maeva,Male,2900000,Mercury,Black,33001,Hatchback
C_CND_012106,3/17/2023,Brandon,Male,13500,Honda,Pale White,27000,SUV
C_CND_012107,3/17/2023,Julian,Male,1268000,Nissan,Black,12801,SUV
C_CND_012108,3/17/2023,Bouzeau Flavie,Male,1250000,Dodge,Red,25001,Hatchback
C_CND_012109,3/17/2023,Lea,Male,1128000,Toyota,Black,34801,Hatchback
C_CND_012110,3/17/2023,Matheo,Male,2260000,Mercury,Pale White,14001,Passenger
C_CND_012111,3/18/2023,Aleena,Male,970000,Chevrolet,Red,37000,Passenger
C_CND_012112,3/18/2023,Alexa,Female,490000,Nissan,Pale White,20000,Hatchback
C_CND_012113,3/18/2023,Aiden,Male,541000,Mitsubishi,Red,19000,Sedan
C_CND_012114,3/18/2023,Alex,Male,13500,Ford,Black,43000,SUV
C_CND_012115,3/18/2023,Ester,Male,1420000,Pontiac,Red,43000,Sedan
C_CND_012116,3/18/2023,Brooklyn,Male,1000000,Mercedes-B,Pale White,41000,SUV
C_CND_012117,3/18/2023,Gaetan,Male,871000,Subaru,Red,17001,SUV
C_CND_012118,3/18/2023,Clarisse,Male,1230000,Volkswagen,Pale White,17001,SUV
C_CND_012119,3/18/2023,Margaux,Male,13500,Chevrolet,Pale White,13001,Passenger
C_CND_012121,3/19/2023,Alexandra,Male,851000,Ford,Black,10000,SUV
C_CND_012122,3/19/2023,Alice,Male,1300000,Toyota,Black,21000,SUV
C_CND_012123,3/19/2023,Alina,Male,1110000,Subaru,Red,17000,Hatchback
C_CND_012124,3/19/2023,Alisha,Male,1235000,Ford,Red,13500,Passenger
C_CND_012125,3/19/2023,Aliyah,Female,930000,Acura,Black,18000,SUV
